"userId","movieId","rating","timestamp"
5,1213,5,1041552515
5,4932,4,1041554822
5,1994,4,1040176979
5,4552,2,1041555398
5,318,5,1040175135
5,2371,2,1040449121
5,1732,4,1040175948
5,3700,4,1040178174
5,1885,4,1040448970
5,2068,4,1041554427
5,923,5,1040174349
5,1729,5,1040175592
5,4710,3,1041554655
5,2788,4,1040175709
5,2467,4,1040449058
5,47,5,1040449396
5,3499,5,1040176426
5,2289,5,1040175206
5,3932,4,1040176135
5,4021,5,1040449640
5,1329,2,1041554330
5,3174,1,1040176548
5,4799,5,1040178157
5,4641,5,1041553027
5,5689,4,1041555362
5,4369,4,1041555585
5,2993,3,1040177898
5,1186,4,1040175056
5,538,5,1040177724
5,2174,3,1040176047
5,4506,4,1041554594
5,595,3,1041554553
5,2792,2,1040174152
5,933,4,1040448912
5,4216,5,1040174876
5,223,5,1040174284
5,3159,5,1041553466
5,4333,3,1041555961
5,3686,4,1041555434
5,3733,3,1041553625
5,3917,2,1041554361
5,296,5,1040174763
5,1954,2,1040175948
5,2078,2,1041554553
5,4306,4,1040176172
5,945,4,1041553265
5,3296,3,1040449367
5,3524,4,1041556064
5,1227,4,1040176380
5,1018,3,1041555913
5,1948,3,1040175416
5,1044,4,1040449058
5,1517,5,1040177266
5,1059,4,1041553612
5,260,3,1040175191
5,671,4,1040178431
5,5853,4,1041555197
5,1271,4,1040449693
5,5862,3,1041553651
5,3683,5,1040174530
5,4034,5,1040448163
5,1611,5,1041555896
5,1034,4,1040177702
5,1104,5,1040174475
5,1228,4,1040174530
5,2143,3,1040178107
5,1356,3,1040174235
5,1610,4,1040449029
5,3039,3,1040176576
5,3893,5,1040177965
5,111,5,1040174631
5,1287,4,1040177783
5,1645,4,1040449821
5,1251,3,1040175337
5,180,4,1040174304
5,2463,4,1040178317
5,2951,3,1041554427
5,4085,3,1040178174
5,3504,5,1040448418
5,5123,4,1041552801
5,5568,2,1041555524
5,592,4,1040176426
5,2985,2,1040449426
5,2784,2,1041555876
5,431,4,1040178123
5,235,4,1040448601
5,1097,3,1040174235
5,5099,2,1040449276
5,4007,3,1040449732
5,2017,3,1041555782
5,2791,3,1040175460
5,3362,4,1040448773
5,32,5,1040175739
5,1663,4,1040176450
5,2659,5,1040177702
5,480,4,1041554701
5,3330,3,1040175638
5,1231,3,1040175096
5,2716,4,1040176088
5,4178,4,1041553287
5,3358,5,1040177126
5,4294,3,1040178212
5,1674,4,1041553071
5,4190,4,1040175503
5,4464,4,1040449248
5,4401,2,1040178289
5,3606,3,1040448941
5,1256,5,1040174961
5,5868,2,1041553599
5,1233,3,1040448799
5,4529,4,1040177783
5,3134,4,1040448386
5,2919,4,1040448832
5,2918,3,1040175653
5,1189,5,1041552723
5,1343,5,1040177783
5,6184,3,1041555987
5,2395,4,1040174846
5,2278,4,1041553973
5,3735,4,1040175841
5,2728,4,1040175221
5,4005,3,1041555628
5,3608,5,1040449015
5,914,3,1040449015
5,3200,3,1040175841
5,4211,5,1040448261
5,3475,4,1041552801
5,1884,3,1041555362
5,5434,4,1040448888
5,1305,4,1040175502
5,1212,4,1040448043
5,1950,4,1040175032
5,2268,4,1040177929
5,4009,3,1040449579
5,5902,5,1041553323
5,2362,4,1040178520
5,1079,5,1040175782
5,4809,5,1040176153
5,1090,3,1040449367
5,4280,4,1040175977
5,5015,5,1040175672
6,5989,4,1206787348
6,3897,4.5,1206787437
6,4022,3.5,1232887275
6,2378,2.5,1206786681
6,104841,4,1382167582
6,46578,3.5,1227470863
6,99149,3,1358526856
6,96693,2.5,1353176335
6,1036,4,1227470748
6,89492,4,1330696300
6,89753,4,1349627708
6,33794,4.5,1207067163
6,2716,4,1206787398
6,2005,4.5,1206786588
6,59900,2.5,1240947564
6,65810,3,1236554186
6,6942,4.5,1206787937
6,8528,4.5,1206788242
6,86190,4,1311697301
6,953,5,1227219411
6,86882,4.5,1349627593
6,93510,4,1349627635
6,1101,4,1206787721
6,2082,4,1242337857
6,58334,4,1221429219
6,6618,3.5,1227221362
6,3039,4.5,1239395052
6,1747,4,1206786577
6,35836,3.5,1232748307
6,44665,4,1221505183
6,1148,4,1227218881
6,109487,4.5,1431680166
6,500,3,1206787216
6,2329,4,1227218871
6,2382,3.5,1243859055
6,90866,4,1349627906
6,26865,3.5,1207067176
6,2542,5,1206788198
6,1097,3.5,1227470789
6,1923,3.5,1206787163
6,79553,3.5,1303233335
6,26614,4.5,1239394695
6,86332,4,1306685714
6,62511,3,1321761229
6,4673,4,1227220052
6,6936,5,1230308063
6,97913,4,1358526843
6,5810,4.5,1239395377
6,25941,4,1257203913
6,4995,3.5,1227220528
6,2987,4,1206787324
6,8798,3.5,1206787618
6,592,4,1206786869
6,5151,3.5,1227221396
6,48385,4,1227219322
6,377,3.5,1206786970
6,48516,4,1206788856
6,59784,4,1382167800
6,5377,4,1206788628
6,47,4,1206787074
6,103606,3.5,1391229193
6,69757,4.5,1254043364
6,750,4,1206788131
6,4235,4,1206788872
6,780,5,1206786948
6,84772,4,1349627926
6,2000,3.5,1206787593
6,6548,4,1227220777
6,96861,3.5,1349626304
6,1059,5,1230309569
6,16,4,1206788269
6,1527,3.5,1206787283
6,2470,3.5,1227220588
6,70286,4,1264548344
6,231,3,1206787276
6,76093,4,1366476945
6,53972,3.5,1221826667
6,84601,3.5,1349627633
6,72,3,1227220410
6,7259,2,1207484523
6,10,4,1206787238
6,3996,4,1206787117
6,3160,3.5,1206788386
6,1240,4,1206787464
6,2291,4,1230308711
6,115617,4,1431680169
6,3740,4,1227220931
6,6365,3.5,1206787054
6,7254,4,1206788178
6,4014,4,1206788012
6,66665,4.5,1254043434
6,91529,4.5,1349626270
6,4308,5,1206787679
6,2918,4.5,1206787320
6,112623,4,1408213185
6,316,2.5,1227470721
6,442,4,1230583764
6,85401,3.5,1349628089
6,858,4,1206787316
6,1704,4,1206787172
6,71899,4.5,1366476928
6,1377,3.5,1206788355
6,5669,3.5,1206787387
6,2424,3.5,1206788464
6,4084,3,1227219562
6,19,3,1206787998
6,4993,3.5,1206786862
6,1060,4,1230309420
6,97921,4,1359139279
6,55442,4,1257203883
6,6016,5,1206788534
6,111360,3.5,1431680336
6,2797,4.5,1227219369
6,1658,5,1206788819
6,260,4,1206787233
6,46970,3.5,1227219981
6,3513,3.5,1227220947
6,102819,4,1377357406
6,1210,5,1206787235
6,111815,4,1408213304
6,100714,3.5,1376237842
6,595,3,1349628153
6,39,3,1382167727
6,4370,3.5,1206787886
6,82093,3.5,1306685698
6,788,3,1206787805
6,2985,4,1206786546
6,27773,5,1206788827
6,1259,4,1230308900
6,215,5,1206788686
6,59315,4,1306685828
6,38061,4.5,1207067185
6,33493,4,1227218898
6,588,4,1206786904
6,8533,4,1229823275
6,2916,4,1206787247
6,6,4,1206787694
6,38038,3.5,1206787752
6,63082,4,1230308039
6,72011,4,1381643754
6,2167,4,1206788215
6,5956,3.5,1206788152
6,47200,2,1242337667
6,344,2.5,1218232360
6,48774,4.5,1241254667
6,58559,4.5,1349628311
6,2700,4,1206787575
6,5903,3,1221504905
6,8917,4,1206788457
6,1265,5,1206787181
6,92393,4,1408213238
6,1552,4,1206788009
6,73266,4,1287422880
6,736,3,1206787299
6,153,3,1206787115
6,6218,3.5,1206787979
6,7147,4,1227470868
6,49272,4.5,1207268753
6,98809,3,1358526865
6,4816,5,1206788447
6,4489,4,1235692411
6,44195,4,1221505198
6,367,2.5,1206787194
6,1755,4,1240947640
6,63,3,1227220413
6,3949,4,1206788245
6,4878,4,1206787599
6,67255,3.5,1303233383
6,2406,2.5,1206787798
6,78499,4,1296126022
6,63859,4,1232748400
6,3751,4,1206787297
6,7438,4,1206786943
6,5952,4,1206786876
6,4963,4.5,1206787028
6,2003,4,1206788232
6,8360,3.5,1206787359
6,27801,4.5,1227220466
6,4973,5,1206787290
6,2671,3,1382167755
6,2617,3,1206787642
6,60069,4,1229377060
7,5637,4,1149269837
7,2302,3.5,1149269711
7,5060,4,1149269702
7,6777,4.5,1149269830
7,1380,3,1149269570
7,1358,3.5,1149269661
7,1094,4,1149269689
7,2406,3.5,1149269589
7,112,4.5,1149269593
8,231,3,1361982359
8,110,3,1361982185
8,380,3,1361982277
8,4638,2,1362003580
8,2858,3,1361898602
8,8783,4,1393538783
8,4886,3.5,1361982484
8,3629,4.5,1393783491
8,3751,4,1361982746
8,1265,4,1361898515
8,4487,3,1361899014
8,4776,3.5,1393538329
8,1617,4,1361982407
8,4308,4,1361981734
8,1917,2.5,1393536073
8,7022,4,1361541995
8,1262,3.5,1393536730
8,34405,4,1393602915
8,784,2,1393536393
8,1210,4,1361982266
8,2717,3,1393539196
8,2699,4,1362001260
8,45550,3.5,1394357312
8,1466,3,1361541936
8,48082,4.5,1393602874
8,1208,4,1361981657
8,51086,3,1393539867
8,4092,5,1393533349
8,36363,4.5,1393534458
8,2105,2.5,1362001767
8,5902,3,1361541807
8,3863,3.5,1362003329
8,4105,3,1388761413
8,4011,4,1361542211
8,256,1.5,1393536741
8,344,2.5,1361982291
8,4351,4.5,1393602331
8,500,2,1361982332
8,153,2.5,1361982318
8,368,3,1393536299
8,3448,3,1361898726
8,924,4,1361898494
8,63082,3.5,1362003462
8,3949,3,1361982168
8,3005,3.5,1361898744
8,590,4.5,1361982274
8,27788,4,1393629574
8,1884,4.5,1361541952
8,3910,4.5,1361981914
8,1270,4,1361982283
8,78469,2,1393539853
8,55820,4,1361542200
8,69844,2,1393539389
8,83827,4,1396981039
8,420,2,1362001234
8,288,4.5,1361981683
8,5679,4,1361898678
8,5995,4,1362002433
8,2672,4,1394349071
8,46976,3.5,1393533887
8,55765,4,1393534262
8,2410,3.5,1393538729
8,367,2.5,1361898629
8,2617,2,1361981758
8,55069,4,1394578671
8,104283,4,1396980609
8,85774,3,1393533954
8,26819,4,1393749306
8,60684,4.5,1361541577
8,29,4.5,1361981827
8,5690,4,1361541965
8,6502,4.5,1361982038
8,40819,3.5,1361898951
8,80463,3.5,1361542266
8,1288,4,1361982026
8,5378,4,1362001228
8,6003,4,1362421702
8,47,4.5,1361982285
8,6,3,1361982447
8,91658,4.5,1393603080
8,45447,2.5,1361898946
8,5218,4,1362001722
8,586,2,1393535998
8,208,4.5,1361981686
8,1251,4,1361898363
8,1952,4,1393951128
8,69122,3,1361898649
8,47610,4,1362003730
8,1965,3.5,1362003622
8,3753,2,1393536507
8,103253,3.5,1393629227
8,1391,3.5,1361982710
8,2986,2,1393534394
8,466,3,1362001530
8,4085,2.5,1393535401
8,5618,4,1393533873
8,3785,3,1362003276
8,3702,5,1361542318
8,86320,4,1396086135
8,4446,3,1361898688
8,8361,2.5,1362421663
8,97938,4,1393602515
8,1281,4,1393535026
8,30707,3.5,1362003339
8,6539,4,1361981622
8,2792,4,1393534314
8,377,3,1361982294
8,3147,4,1361982636
8,1722,2.5,1362001614
8,1271,2.5,1361541158
8,3257,3,1362003605
8,3468,4,1393720141
8,56757,4.5,1393603066
8,44191,3.5,1361898655
8,832,3.5,1362001266
8,57528,3,1393602141
8,1276,4.5,1361898790
8,1641,3.5,1393536350
8,2411,3.5,1361541540
8,1517,3,1361982476
8,1246,3,1361982648
8,2712,3.5,1362001254
8,551,4.5,1361982023
8,57669,3,1361542089
8,839,4,1361541574
8,10,2.5,1361898644
8,1291,4,1361982400
8,4327,4,1393537365
8,104841,4.5,1393533812
8,1175,4.5,1396076849
8,94864,3.5,1393604559
8,593,4.5,1361898552
8,1258,5,1361982071
8,2116,2,1361541519
8,435,2.5,1393536426
8,4855,4,1361542066
8,74458,4,1361898914
8,6365,3,1361898666
8,2791,4,1361541846
8,2076,4,1388760738
8,77330,4.5,1396981020
8,60069,4.5,1362002011
8,21,2.5,1393534462
8,1374,4.5,1361898484
8,49272,3,1362001720
8,67508,4.5,1396981285
8,69134,3.5,1399680475
8,170,2,1361981822
8,1200,4.5,1361542217
8,2004,4,1393534176
8,25,3.5,1362422287
8,3635,3.5,1393603397
8,6250,3.5,1393630488
8,4848,4,1361982177
8,48394,4,1361542169
8,71535,3.5,1362343219
8,61634,2,1393783333
8,52328,3,1393534129
8,1721,2.5,1361981651
8,4223,4.5,1361898715
8,6888,2,1361898987
8,2012,2,1361898605
8,8874,3.5,1393533787
8,1240,4.5,1361542147
8,53972,4,1393538725
8,2001,2,1361898766
8,30810,4,1393538262
8,7573,4,1393538269
8,2746,4,1393533896
8,589,4,1361542079
8,1234,4,1393783504
8,1682,3.5,1361982462
8,4344,2,1361981901
8,53519,3.5,1361898928
8,27831,4,1393602801
8,2028,3,1361982310
8,3918,3.5,1393539870
8,46972,2.5,1361898931
8,1250,3.5,1362001586
8,4022,3.5,1393536276
8,6595,2.5,1361898990
8,165,4,1361981694
8,2143,3,1393539152
8,7147,3.5,1361542178
8,2355,3.5,1361982614
8,50794,4,1393538403
8,55269,3.5,1393602456
8,3704,4,1362003714
8,1274,3.5,1361898444
8,2378,4,1362003671
8,2616,3.5,1362003595
8,8957,3,1393534497
8,2762,4,1361982307
8,4034,4,1361982722
8,6874,4.5,1361981601
8,6537,2.5,1362003352
8,3471,4,1361541865
8,1968,2,1393534468
8,3552,3,1361982145
8,1347,4,1393539192
8,6979,4.5,1393535315
8,81591,3,1361981830
8,788,1.5,1361982657
8,442,4,1361898626
8,4963,2.5,1361982496
8,3752,2.5,1362003360
8,597,3,1361982370
8,292,3,1393536009
8,2471,3.5,1361541511
8,480,4,1361898624
8,1203,3.5,1361898801
8,3745,3.5,1362003708
8,1500,3.5,1362408977
8,2572,2,1362001634
8,50,4.5,1393629257
8,6104,4,1361898995
8,5040,4.5,1393534626
8,4148,3.5,1362003496
8,7569,3.5,1393534167
8,6934,2.5,1362001698
8,1584,4,1393534257
8,1370,4,1361898782
8,2420,3.5,1362003294
8,3624,2.5,1361898719
8,77359,4.5,1396981030
8,1,3,1361982109
8,327,3.5,1362003406
8,72998,3,1361981706
8,5418,2,1361982679
8,105355,4.5,1393539183
8,1215,3.5,1393536529
8,2641,2,1393534476
8,6016,4.5,1361541758
8,8529,3,1393538964
8,345,2.5,1362001703
8,81845,3.5,1393533972
8,3019,4,1362342522
8,2797,3,1361982654
8,4084,2,1361981912
8,1687,3,1393540091
8,3697,4.5,1362003706
8,6812,2.5,1393783211
8,8360,2,1362001564
8,34,2.5,1361982375
9,1201,4,966908461
9,2546,2,970889207
9,1617,3,966909541
9,3263,2,966907646
9,930,5,966909362
9,1093,4,970889237
9,434,3,966907813
9,150,4,966909753
9,32,2,966909693
9,1673,4,966909828
9,908,5,966908638
9,932,5,966909258
9,2719,3,970889307
9,951,5,966909387
9,2160,5,966908517
9,2997,5,970889108
9,2826,4,970889076
9,300,3,966909808
9,2395,4,966909678
9,562,4,966909716
9,482,4,966907500
9,3081,3,966907283
9,3869,4,966907500
9,1587,3,966907734
9,2906,2,970889461
9,3844,4,966907702
9,1387,4,966907368
9,2759,3,966909788
9,2340,2,966907453
9,1213,5,966909582
9,1203,4,966908684
9,956,4,966907423
9,17,3,966909753
9,2706,5,970889076
9,2762,4,966909627
9,780,3,966907423
9,2502,3,970889431
9,949,4,966908666
9,2355,3,975729210
9,2723,4,970889408
9,904,5,966908666
9,2581,3,970889431
9,1010,5,966908588
9,2772,3,975729236
9,3146,4,966907283
9,608,4,966907389
9,3623,4,975729372
9,2550,4,966908422
9,3638,4,966907663
9,253,4,966907350
9,3296,3,966908461
9,2702,3,970889544
9,898,5,966909411
9,2188,3,970889076
9,948,3,966909275
9,3578,5,970889307
9,2598,3,970889451
9,1103,3,966908684
9,3835,4,966907828
9,527,4,966906979
9,3168,5,966908487
10,1092,3.5,1117607839
10,1485,3,1117607766
10,1263,4,1117607863
10,596,4,1117607807
10,2096,3,1118025751
10,899,4.5,1117607856
10,5952,4,1117607770
10,4310,3.5,1117607997
11,5390,3,1037651782
11,1722,2,942312987
11,377,3,997878367
11,3019,3,997762977
11,3104,3,997786526
11,783,3,940893202
11,2997,2,942312151
11,1348,3,997786664
11,4002,2,977036653
11,3108,2,943174986
11,1591,1,940544788
11,4990,3,1026753669
11,2115,3,997786272
11,5816,3,1037651627
11,1941,3,1010519750
11,4133,1,997786526
11,2248,3,997878160
11,1220,2,997638841
11,1073,4,940892473
11,1580,3,940544440
11,3608,3,997877827
11,1261,3,997762976
11,3408,3,997762977
11,5060,3,1010519939
11,3972,2,997786353
11,150,3,997638649
11,434,1,997762683
11,3763,3,961551899
11,1204,4,955809407
11,1959,3,997877827
11,1210,3,997878050
11,2023,3,942312891
11,3107,2,942313121
11,180,3,997786442
11,3386,3,997786272
11,588,4,940893042
11,253,2,997786270
11,2657,3,940544243
11,648,3,942312795
11,1944,4,944388870
11,230,3,943175348
11,3997,3,991331842
11,2367,2,997786353
11,4681,3,995199321
11,594,3,997878273
11,2973,4,997762816
11,1127,3,940544396
11,1298,2,997877826
11,1954,4,942312569
11,1617,3,997786352
11,861,3,997878445
11,3070,4,963676197
11,490,2,977036692
11,4666,1,997878275
11,1961,3,940545355
11,1288,4,997878562
11,590,3,997762815
11,1320,2,940544903
11,919,4,997878758
11,954,4,997786525
11,165,2,997762885
11,904,4,1021812310
11,380,3,997878670
11,2186,4,955809443
11,2015,3,997638530
11,4692,2,995199321
11,4628,3,995199449
11,474,3,997786270
11,2654,3,977036497
11,3435,4,952842352
11,2644,3,942614629
11,2762,4,940543712
11,1197,4,997877937
11,10,2,997786062
11,17,4,943174551
11,2652,3,1008475282
11,916,4,1021812347
11,3145,3,997762817
11,2311,2,997638530
11,908,5,944388722
11,349,3,997762683
11,2949,4,997762886
11,3780,2,961551962
11,1273,4,940545275
11,1057,3,997762975
11,4659,2,997878161
11,3365,4,997878160
11,1682,3,997878671
11,2085,3,997638530
11,464,3,942313352
11,2140,3,997762816
11,2642,1,940544903
11,5013,4,1026753652
11,2862,1,1023660585
11,2094,3,940544538
11,3709,2,960054137
11,256,2,940544752
11,3948,3,997786526
11,2858,3,997638652
11,4214,2,997878051
11,1831,2,997786444
11,4700,3,1010233741
11,2006,3,997786526
11,112,2,997878049
11,4623,2,995199449
11,4661,2,997878162
11,1939,5,940545198
11,1333,4,942614702
11,457,4,997763076
11,973,3,1010520000
11,552,2,942313270
11,928,3,997877937
11,1230,4,997638650
11,2090,3,997878050
11,2599,3,997762977
11,3826,1,965496552
11,2391,3,997878274
11,2935,4,955809443
11,1573,3,997762976
11,5630,2,1037652059
11,5952,4,1041384492
11,3852,2,997878447
11,653,2,940892541
11,899,4,997878273
11,3418,3,997878564
11,1097,4,997762975
11,1836,3,997878863
11,2071,3,997638651
11,3387,2,952842479
11,1291,3,997786271
11,316,2,940544700
11,2393,1,997878369
11,2081,4,940893102
11,1190,3,943175348
11,2355,2,997638842
11,2153,1,997638651
11,2450,1,940545033
11,1690,2,940544583
11,2410,2,942312620
11,2641,3,997878446
11,3707,2,960054078
11,5377,3,1045275557
11,2959,4,960054633
11,2571,4,940544243
11,1907,3,1010520058
11,3000,3,997877938
11,3723,3,997786170
11,515,3,997877937
11,3729,3,997878161
11,2406,3,942312420
11,454,2,997763075
11,4881,3,1023660617
11,32,1,997878669
11,965,4,1028403203
11,616,2,997638650
11,1225,4,955809551
11,551,3,997786663
11,2664,4,997786272
11,3578,3,960054322
11,1373,1,997878368
11,517,2,942313306
11,1250,4,944389135
11,1544,2,997786444
11,1147,4,955809763
11,3994,4,977036439
11,1029,4,997762975
11,2088,4,942314041
11,5459,2,1026753697
11,3213,4,980513185
11,1729,3,997786271
11,1562,1,997638738
11,4416,3,997762817
11,2746,3,942313809
11,4367,1,997878564
11,2000,2,997786353
11,3081,2,997878275
11,2990,2,942313727
11,50,3,997878670
11,4117,4,995199259
11,346,3,942313862
11,1129,3,997762976
11,1081,2,997878671
11,1610,3,997786170
11,1228,3,944389135
11,3827,2,997878370
11,1095,3,1010519683
11,2617,2,942312747
11,2985,3,1021812310
11,720,4,997878670
11,1372,3,997878368
11,4607,3,995199493
11,1036,4,942312569
11,2174,4,940892473
11,4603,2,1010519750
11,4366,2,997638652
11,2648,4,942614629
11,3340,2,997638842
11,3753,1,997877827
11,923,4,940545356
11,5218,2,1041384530
11,471,1,997786169
